timestep,10 veh – route0,10 veh – route2,100 veh – route0,100 veh – route2,200 veh – route0,200 veh – route2,300 veh – route0,300 veh – route1,300 veh – route2,400 veh – route0,400 veh – route1,400 veh – route2,500 veh – route0,500 veh – route1,500 veh – route2,600 veh – route0,600 veh – route1,600 veh – route2,700 veh – route0,700 veh – route1,700 veh – route2,800 veh – route0,800 veh – route1,800 veh – route2,900 veh – route0,900 veh – route1,900 veh – route2,1000 veh – route0,1000 veh – route1,1000 veh – route2,2000 veh – route0,2000 veh – route1,2000 veh – route2,5000 veh – route0,5000 veh – route1,5000 veh – route2,10000 veh – route0,10000 veh – route1,10000 veh – route2
400,194.500000,307.000000,196.560000,313.750000,200.760000,307.580000,206.280000,203.430000,305.690000,208.570000,206.190000,307.730000,204.320000,207.810000,306.060000,209.950000,209.990000,309.120000,216.360000,212.210000,310.510000,227.600000,213.460000,310.610000,223.750000,216.630000,311.850000,227.900000,216.800000,316.300000,267.420000,249.900000,334.210000,288.230000,269.420000,350.390000,281.380000,259.760000,344.920000
400,194.500000,307.000000,196.560000,313.750000,200.760000,307.580000,206.280000,203.430000,305.690000,208.570000,206.190000,307.730000,204.320000,207.810000,306.060000,209.950000,209.990000,309.120000,216.360000,212.210000,310.510000,227.600000,213.460000,310.610000,223.750000,216.630000,311.850000,227.900000,216.800000,316.300000,267.420000,249.900000,334.210000,288.230000,269.420000,350.390000,281.380000,259.760000,344.920000
400,194.500000,307.000000,196.560000,313.750000,200.760000,307.580000,206.280000,203.430000,305.690000,208.570000,206.190000,307.730000,204.320000,207.810000,306.060000,209.950000,209.990000,309.120000,216.360000,212.210000,310.510000,227.600000,213.460000,310.610000,223.750000,216.630000,311.850000,227.900000,216.800000,316.300000,267.420000,249.900000,334.210000,288.230000,269.420000,350.390000,281.380000,259.760000,344.920000
401,194.500000,307.000000,196.560000,313.750000,200.760000,307.580000,206.280000,203.430000,305.690000,208.570000,206.190000,307.730000,204.320000,207.900000,305.340000,209.850000,210.080000,309.120000,216.360000,212.210000,310.510000,227.600000,213.460000,310.610000,223.750000,216.630000,311.850000,227.900000,216.800000,316.300000,267.420000,249.900000,334.530000,288.230000,269.560000,350.390000,281.380000,259.710000,345.280000
402,194.500000,307.000000,196.560000,313.750000,200.760000,307.580000,206.280000,203.430000,305.690000,208.570000,206.190000,307.730000,204.320000,207.900000,305.340000,209.790000,210.280000,309.300000,216.360000,212.240000,310.510000,228.070000,213.350000,310.610000,223.750000,216.580000,311.850000,227.900000,216.890000,315.880000,267.420000,249.900000,334.640000,288.230000,269.810000,350.840000,282.190000,260.030000,345.280000
402,194.500000,307.000000,196.560000,313.750000,200.760000,307.580000,206.280000,203.430000,305.690000,208.570000,206.190000,307.730000,204.320000,207.900000,305.340000,209.790000,210.280000,309.300000,216.360000,212.240000,310.510000,228.070000,213.350000,310.610000,223.750000,216.580000,311.850000,227.900000,216.890000,315.880000,267.420000,249.900000,334.640000,288.230000,269.810000,350.840000,282.190000,260.030000,345.280000
402,194.500000,307.000000,196.560000,313.750000,200.760000,307.580000,206.280000,203.430000,305.690000,208.570000,206.190000,307.730000,204.320000,207.900000,305.340000,209.790000,210.280000,309.300000,216.360000,212.240000,310.510000,228.070000,213.350000,310.610000,223.750000,216.580000,311.850000,227.900000,216.890000,315.880000,267.420000,249.900000,334.640000,288.230000,269.810000,350.840000,282.190000,260.030000,345.280000
403,194.500000,307.000000,196.560000,313.750000,200.760000,307.580000,206.280000,203.430000,305.690000,208.570000,206.190000,307.730000,204.510000,207.900000,305.180000,209.790000,210.280000,309.020000,216.380000,212.240000,310.510000,228.070000,213.350000,310.610000,223.730000,216.580000,311.850000,227.900000,216.890000,315.600000,267.420000,249.900000,334.830000,288.230000,269.810000,350.840000,282.570000,260.030000,345.280000
404,194.500000,307.000000,196.560000,313.750000,200.760000,307.580000,206.280000,203.210000,305.690000,208.570000,206.390000,307.730000,204.510000,207.900000,306.570000,209.790000,210.370000,309.020000,216.380000,212.290000,310.510000,228.070000,213.060000,310.610000,223.730000,216.580000,312.660000,227.900000,216.890000,315.600000,268.110000,249.900000,335.080000,288.230000,269.790000,351.240000,282.570000,260.010000,345.280000
404,194.500000,307.000000,196.560000,313.750000,200.760000,307.580000,206.280000,203.210000,305.690000,208.570000,206.390000,307.730000,204.510000,207.900000,306.570000,209.790000,210.370000,309.020000,216.380000,212.290000,310.510000,228.070000,213.060000,310.610000,223.730000,216.580000,312.660000,227.900000,216.890000,315.600000,268.110000,249.900000,335.080000,288.230000,269.790000,351.240000,282.570000,260.010000,345.280000
404,194.500000,307.000000,196.560000,313.750000,200.760000,307.580000,206.280000,203.210000,305.690000,208.570000,206.390000,307.730000,204.510000,207.900000,306.570000,209.790000,210.370000,309.020000,216.380000,212.290000,310.510000,228.070000,213.060000,310.610000,223.730000,216.580000,312.660000,227.900000,216.890000,315.600000,268.110000,249.900000,335.080000,288.230000,269.790000,351.240000,282.570000,260.010000,345.280000
405,194.500000,307.000000,196.560000,313.750000,200.760000,307.580000,206.280000,203.210000,305.690000,208.500000,206.390000,307.930000,204.510000,207.900000,306.570000,209.790000,210.370000,309.020000,216.380000,212.290000,310.570000,228.070000,213.060000,310.610000,224.540000,216.580000,312.660000,227.470000,216.890000,315.600000,268.600000,249.900000,335.250000,288.230000,269.790000,351.240000,282.570000,260.010000,345.510000
406,194.500000,307.000000,196.560000,313.750000,200.260000,307.580000,206.280000,203.210000,305.690000,208.480000,206.390000,307.930000,204.330000,207.900000,307.140000,209.790000,210.720000,309.020000,216.400000,212.290000,310.570000,228.070000,213.060000,310.610000,224.650000,216.580000,313.050000,227.470000,216.920000,315.600000,268.600000,251.310000,335.290000,288.230000,270.080000,351.620000,284.110000,259.870000,346.050000
406,194.500000,307.000000,196.560000,313.750000,200.260000,307.580000,206.280000,203.210000,305.690000,208.480000,206.390000,307.930000,204.330000,207.900000,307.140000,209.790000,210.720000,309.020000,216.400000,212.290000,310.570000,228.070000,213.060000,310.610000,224.650000,216.580000,313.050000,227.470000,216.920000,315.600000,268.600000,251.310000,335.290000,288.230000,270.080000,351.620000,284.110000,259.870000,346.050000
406,194.500000,307.000000,196.560000,313.750000,200.260000,307.580000,206.280000,203.210000,305.690000,208.480000,206.390000,307.930000,204.330000,207.900000,307.140000,209.790000,210.720000,309.020000,216.400000,212.290000,310.570000,228.070000,213.060000,310.610000,224.650000,216.580000,313.050000,227.470000,216.920000,315.600000,268.600000,251.310000,335.290000,288.230000,270.080000,351.620000,284.110000,259.870000,346.050000
407,194.500000,307.000000,196.560000,313.750000,200.260000,307.580000,206.350000,203.210000,305.690000,208.480000,206.390000,307.230000,204.400000,207.900000,307.140000,209.790000,210.720000,309.020000,216.400000,212.290000,310.570000,228.070000,213.050000,310.270000,224.650000,216.580000,313.050000,227.470000,216.920000,315.600000,268.600000,251.310000,335.500000,289.110000,270.080000,351.970000,284.380000,260.510000,346.050000
408,194.500000,307.000000,196.560000,313.750000,200.260000,307.580000,206.350000,203.380000,305.690000,208.480000,206.390000,307.230000,204.400000,208.120000,307.140000,209.790000,210.720000,309.020000,216.400000,212.290000,310.570000,228.070000,213.140000,310.270000,224.840000,216.580000,313.240000,227.470000,216.850000,315.600000,268.600000,252.110000,335.690000,289.110000,270.540000,352.290000,284.380000,260.790000,346.460000
408,194.500000,307.000000,196.560000,313.750000,200.260000,307.580000,206.350000,203.380000,305.690000,208.480000,206.390000,307.230000,204.400000,208.120000,307.140000,209.790000,210.720000,309.020000,216.400000,212.290000,310.570000,228.070000,213.140000,310.270000,224.840000,216.580000,313.240000,227.470000,216.850000,315.600000,268.600000,252.110000,335.690000,289.110000,270.540000,352.290000,284.380000,260.790000,346.460000
408,194.500000,307.000000,196.560000,313.750000,200.260000,307.580000,206.350000,203.380000,305.690000,208.480000,206.390000,307.230000,204.400000,208.120000,307.140000,209.790000,210.720000,309.020000,216.400000,212.290000,310.570000,228.070000,213.140000,310.270000,224.840000,216.580000,313.240000,227.470000,216.850000,315.600000,268.600000,252.110000,335.690000,289.110000,270.540000,352.290000,284.380000,260.790000,346.460000
409,194.500000,307.000000,196.560000,313.750000,200.260000,307.580000,206.350000,203.380000,305.690000,208.480000,206.480000,307.230000,204.400000,208.120000,307.140000,209.790000,210.720000,309.020000,216.400000,212.290000,310.320000,228.070000,213.140000,310.270000,224.840000,216.580000,313.240000,228.320000,216.840000,315.600000,268.600000,252.110000,335.820000,289.110000,270.540000,352.290000,284.380000,260.750000,346.460000
410,194.500000,307.000000,198.080000,312.830000,200.850000,307.580000,206.350000,203.380000,305.660000,208.520000,206.560000,308.560000,204.460000,208.120000,307.140000,209.810000,210.700000,309.020000,216.320000,212.290000,310.350000,228.070000,213.140000,310.400000,224.840000,216.660000,313.240000,228.110000,216.840000,315.600000,268.980000,252.110000,335.820000,289.840000,270.540000,352.290000,284.380000,261.330000,347.260000
410,194.500000,307.000000,198.080000,312.830000,200.850000,307.580000,206.350000,203.380000,305.660000,208.520000,206.560000,308.560000,204.460000,208.120000,307.140000,209.810000,210.700000,309.020000,216.320000,212.290000,310.350000,228.070000,213.140000,310.400000,224.840000,216.660000,313.240000,228.110000,216.840000,315.600000,268.980000,252.110000,335.820000,289.840000,270.540000,352.290000,284.380000,261.330000,347.260000
410,194.500000,307.000000,198.080000,312.830000,200.850000,307.580000,206.350000,203.380000,305.660000,208.520000,206.560000,308.560000,204.460000,208.120000,307.140000,209.810000,210.700000,309.020000,216.320000,212.290000,310.350000,228.070000,213.140000,310.400000,224.840000,216.660000,313.240000,228.110000,216.840000,315.600000,268.980000,252.110000,335.820000,289.840000,270.540000,352.290000,284.380000,261.330000,347.260000
411,194.500000,307.000000,198.080000,312.830000,200.850000,307.580000,206.350000,203.380000,305.660000,208.520000,206.560000,308.560000,204.460000,208.120000,307.140000,209.810000,210.670000,309.020000,216.320000,212.290000,310.350000,228.070000,213.090000,310.400000,224.840000,216.600000,313.110000,228.110000,216.840000,315.670000,268.980000,252.110000,335.910000,291.270000,270.480000,352.290000,284.380000,261.330000,347.260000
412,194.500000,307.000000,198.080000,310.800000,200.850000,307.580000,206.350000,203.380000,305.660000,208.220000,206.560000,308.560000,204.590000,208.180000,307.140000,209.830000,210.670000,309.020000,216.320000,212.290000,310.350000,228.520000,213.090000,310.560000,225.670000,216.590000,313.330000,228.940000,216.770000,315.670000,268.980000,252.110000,335.910000,291.270000,270.850000,352.890000,284.380000,261.290000,347.700000
412,194.500000,307.000000,198.080000,310.800000,200.850000,307.580000,206.350000,203.380000,305.660000,208.220000,206.560000,308.560000,204.590000,208.180000,307.140000,209.830000,210.670000,309.020000,216.320000,212.290000,310.350000,228.520000,213.090000,310.560000,225.670000,216.590000,313.330000,228.940000,216.770000,315.670000,268.980000,252.110000,335.910000,291.270000,270.850000,352.890000,284.380000,261.290000,347.700000
412,194.500000,307.000000,198.080000,310.800000,200.850000,307.580000,206.350000,203.380000,305.660000,208.220000,206.560000,308.560000,204.590000,208.180000,307.140000,209.830000,210.670000,309.020000,216.320000,212.290000,310.350000,228.520000,213.090000,310.560000,225.670000,216.590000,313.330000,228.940000,216.770000,315.670000,268.980000,252.110000,335.910000,291.270000,270.850000,352.890000,284.380000,261.290000,347.700000
413,194.500000,307.000000,198.080000,310.800000,200.850000,307.580000,206.350000,203.380000,305.660000,208.220000,206.560000,308.030000,204.590000,208.180000,307.140000,209.830000,210.670000,309.020000,216.320000,212.290000,309.950000,228.340000,213.090000,310.560000,225.670000,216.590000,313.450000,228.940000,216.770000,315.670000,268.980000,252.110000,335.910000,292.070000,270.850000,352.890000,284.380000,261.290000,347.700000
414,194.500000,307.000000,196.470000,310.800000,200.850000,307.580000,206.350000,203.380000,305.660000,208.220000,206.700000,308.030000,204.590000,208.180000,307.140000,209.900000,210.900000,309.020000,216.290000,212.390000,310.330000,228.340000,213.090000,310.900000,225.700000,216.690000,313.610000,229.210000,216.750000,315.670000,270.040000,252.110000,336.210000,292.070000,270.790000,352.890000,284.570000,261.290000,348.520000
414,194.500000,307.000000,196.470000,310.800000,200.850000,307.580000,206.350000,203.380000,305.660000,208.220000,206.700000,308.030000,204.590000,208.180000,307.140000,209.900000,210.900000,309.020000,216.290000,212.390000,310.330000,228.340000,213.090000,310.900000,225.700000,216.690000,313.610000,229.210000,216.750000,315.670000,270.040000,252.110000,336.210000,292.070000,270.790000,352.890000,284.570000,261.290000,348.520000
414,194.500000,307.000000,196.470000,310.800000,200.850000,307.580000,206.350000,203.380000,305.660000,208.220000,206.700000,308.030000,204.590000,208.180000,307.140000,209.900000,210.900000,309.020000,216.290000,212.390000,310.330000,228.340000,213.090000,310.900000,225.700000,216.690000,313.610000,229.210000,216.750000,315.670000,270.040000,252.110000,336.210000,292.070000,270.790000,352.890000,284.570000,261.290000,348.520000
415,194.500000,307.000000,196.470000,310.800000,200.850000,307.580000,206.060000,203.380000,306.040000,208.220000,206.700000,308.030000,204.590000,208.180000,307.140000,209.830000,210.900000,309.610000,216.290000,212.440000,310.330000,228.340000,213.090000,310.900000,225.700000,216.700000,313.610000,229.210000,216.750000,315.890000,270.040000,252.110000,336.210000,293.050000,270.660000,352.890000,284.570000,261.260000,348.900000
416,194.500000,307.000000,196.470000,310.800000,200.850000,305.000000,206.060000,203.380000,306.040000,208.170000,206.700000,308.030000,204.890000,208.340000,307.570000,209.830000,210.900000,309.610000,216.290000,212.440000,310.330000,228.460000,213.090000,310.860000,226.490000,216.700000,313.890000,230.050000,216.720000,315.890000,270.040000,252.250000,336.450000,293.050000,270.660000,353.570000,284.570000,261.260000,349.690000
416,194.500000,307.000000,196.470000,310.800000,200.850000,305.000000,206.060000,203.380000,306.040000,208.170000,206.700000,308.030000,204.890000,208.340000,307.570000,209.830000,210.900000,309.610000,216.290000,212.440000,310.330000,228.460000,213.090000,310.860000,226.490000,216.700000,313.890000,230.050000,216.720000,315.890000,270.040000,252.250000,336.450000,293.050000,270.660000,353.570000,284.570000,261.260000,349.690000
416,194.500000,307.000000,196.470000,310.800000,200.850000,305.000000,206.060000,203.380000,306.040000,208.170000,206.700000,308.030000,204.890000,208.340000,307.570000,209.830000,210.900000,309.610000,216.290000,212.440000,310.330000,228.460000,213.090000,310.860000,226.490000,216.700000,313.890000,230.050000,216.720000,315.890000,270.040000,252.250000,336.450000,293.050000,270.660000,353.570000,284.570000,261.260000,349.690000
