agent_id,Run 1,Run 2,Run 3
285,26.183701657458563,16.069385964912282,38.063403263403266
286,11.351012891344382,33.576929824561404,26.24941724941725
287,8.858839779005525,16.988070175438594,7.416550116550116
288,41.444106813996314,41.61201754385964,18.449417249417248
289,23.329558011049723,13.954999999999998,20.016550116550114
290,15.457550644567219,8.457456140350878,8.862004662004662
291,40.56510128913443,9.131578947368421,26.523776223776224
292,38.24493554327808,10.495877192982457,15.043822843822845
293,10.590239410681399,18.01473684210526,36.86585081585081
294,20.35441988950276,9.26280701754386,26.32377622377622
295,18.00340699815838,34.69649122807017,28.7013986013986
296,8.382412523020259,34.31578947368421,31.719230769230773
297,10.581307550644567,21.169473684210526,25.115151515151517
298,22.347882136279928,38.99324561403508,17.156177156177158
299,8.053038674033148,8.28719298245614,14.005477855477855
300,24.60441988950276,36.69605263157895,27.12132867132867
301,22.36390423572744,33.444210526315786,27.34370629370629
302,33.5719152854512,34.33991228070175,9.146037296037298
303,41.126795580110496,27.404824561403505,41.37249417249417
304,24.303867403314918,18.372543859649124,35.84417249417249
305,20.0573664825046,18.4309649122807,12.29032634032634
306,28.654143646408837,22.85921052631579,8.941958041958042
307,39.55211786372007,21.929649122807017,30.765384615384615
308,9.748618784530386,34.31991228070176,9.788578088578088
309,36.49051565377532,20.067456140350878,22.543706293706293
310,12.15561694290976,40.64578947368421,8.948368298368298
311,24.498802946593,16.90824561403509,24.63158508158508
312,9.238029465930017,22.33280701754386,28.118997668997668
313,13.98499079189687,26.233947368421052,11.58030303030303
314,26.50340699815838,15.30421052631579,18.14009324009324
315,16.63158379373849,27.818245614035085,33.42167832167832
316,19.553959484346223,7.698508771929824,11.353146853146853
317,13.677624309392266,26.674561403508772,7.435780885780885
318,19.891988950276243,33.14254385964912,26.39219114219114
319,11.751749539594844,25.216842105263158,40.63519813519813
320,37.576243093922656,31.728508771929825,19.87249417249417
321,35.212246777163905,17.844649122807017,36.16759906759906
322,39.09309392265193,12.569912280701754,18.517365967365965
323,7.375966850828729,29.121842105263156,38.47191142191142
324,23.46685082872928,25.404649122807015,30.485198135198136
325,30.06408839779005,28.17473684210526,36.077039627039625
326,30.554880294659302,15.124298245614035,30.17167832167832
327,13.17523020257827,26.349473684210526,12.482400932400932
328,35.94447513812155,15.95780701754386,8.411072261072261
329,29.92550644567219,24.831929824561403,9.812937062937063
330,12.975874769797421,12.468421052631578,20.886946386946384
331,40.113996316758744,15.862017543859649,34.70291375291375
