origins,destinations,path,free_flow_time
160,191,-771973939#2 -730987345 -233740631#2 -233740632#1 -1192044922 -136646987#1 -136646985 -136646983#4 -136646983#0 -184915794#2 -184915794#0 -39574493#3 -39574492 -619876729#3 -554703504#1 -554703502 E7 -184904895 -35164919#2 -1355624955#4 -1355624955#1 -1280026025 -35192918 93293334 93293343#8 335329132 335329133 -24765232 -24765230#0 -26825644 -35192917 -1194954759 -619870904 -1194954755 -1194954753 -1194954747#1 4212603#5 4212603#1 goeschenen_einfahrt 4212611 1316288014 1255318897 803039921 1246133442 372097229 304451629 304451625 1239461754 304451624 33527190#0 52907513#0 40653036#1 136646884 304443818 304443817 52907514 34077075#1 1255326319 34077077#1 304439899 304439901 304439900 1282201319 304439898 1282200037 304437963 40533577 378596812 -43199799 -500049929#1 -1249503597 988527784 500049928#1 500049926#5 500049926#6 500049926#0 537680526 -645643600 -537680528 -1227355864 -382397062 -382397061 1227355866 175771446#3 1227355875 -495509369#1 -139960776#0 -495509368#0 -1179840015 -1023263162#1 -110493360#8 -110493360#6 -110493360#4 schattdorf_exit 27744610#7 27744610#8 27744610#9 27744610#10 27744610#12 27744610#13 27665800#0 32860709#1 1361705097#0 32911345#0 32881545 32881546#0 33446623#0 33446623#4 1206557145#0 33446633#0 burglen_exit 686911533#10 686911533#11 686911533#12 686911533#13 686911533#14 686911533#16 39189078#0 975786587#0 1225169384#0 184919234 1221064457#0 975786591#0 975786592 1228711737,45.55117673584381
160,194,-771973939#2 -730987345 -233740631#2 -233740632#1 -1192044922 -136646987#1 -136646985 -136646983#4 -136646983#0 -184915794#2 -184915794#0 -39574493#3 -39574492 -619876729#3 -554703504#1 -554703502 E7 -184904895 -35164919#2 -1355624955#4 -1355624955#1 -1280026025 -35192918 93293334 93293343#8 335329132 335329133 -24765232 -24765230#0 -26825644 -35192917 -1194954759 -619870904 -1194954755 -1194954753 -1194954747#1 4212603#5 4212603#1 goeschenen_einfahrt 4212611 1316288014 1255318897 803039921 1246133442 372097229 304451629 304451625 1239461754 304451624 33527190#0 52907513#0 40653036#1 136646884 304443818 304443817 52907514 34077075#1 1255326319 34077077#1 304439899 304439901 304439900 1282201319 304439898 1282200037 304437963 304437983 304437974 304437951#0 304437951#0-AddedOffRampEdge 304437951#1 304437960 304437978 137166951 304404987 304404987-AddedOffRampEdge 304404963 1204885514 304404968 304404976#0 581552358 1209506568#3 319335922 309763747 4271843 319335924 1204643379 99630367 39339832 1204643383 903892978 1204643387 luzern_exit,44.927307286146906
160,194,-771973939#2 -730987345 -233740631#2 -233740632#1 -1192044922 -136646987#1 -136646985 -136646983#4 -136646983#0 -184915794#2 -184915794#0 -39574493#3 -39574492 -619876729#3 -554703504#1 -554703502 E7 -184904895 -35164919#2 -1355624955#4 -1355624955#1 -1280026025 -35192918 93293334 93293343#8 335329132 335329133 -24765232 -24765230#0 -26825644 -35192917 -1194954759 -619870904 -1194954755 -1194954753 -1194954747#1 4212603#5 4212603#1 goeschenen_einfahrt 4212611 1316288014 1255318897 803039921 1246133442 372097229 304451629 304451625 1239461754 304451624 33527190#0 52907513#0 40653036#1 136646884 304443818 304443817 52907514 34077075#1 1255326319 34077077#1 304439899 304439901 304439900 1282201319 304439898 1282200037 304437963 304437983 304437974 304437951#0 304437951#0-AddedOffRampEdge 304437951#1 304437960 304437978 137166951 304404987 304404987-AddedOffRampEdge 304404963 1204885514 304404968 304404976#0 581552358 1209506568#3 319335922 309763747 4271843 319335924 1204643379 99630367 39339832 1204643383 903892978 1204643387 luzern_exit,44.927307286146906
160,194,-771973939#2 -730987345 -233740631#2 -233740632#1 -1192044922 -136646987#1 -136646985 -136646983#4 -136646983#0 -184915794#2 -184915794#0 -39574493#3 -39574492 -619876729#3 -554703504#1 -554703502 E7 -184904895 -35164919#2 -1355624955#4 -1355624955#1 -1280026025 -35192918 93293334 93293343#8 335329132 335329133 -24765232 -24765230#0 -26825644 -35192917 -1194954759 -619870904 -1194954755 -1194954753 -1194954747#1 4212603#5 4212603#1 goeschenen_einfahrt 4212611 1316288014 1255318897 803039921 1246133442 372097229 304451629 304451625 1239461754 304451624 33527190#0 52907513#0 40653036#1 136646884 304443818 304443817 52907514 34077075#1 1255326319 34077077#1 304439899 304439901 304439900 1282201319 304439898 1282200037 304437963 304437983 304437974 304437951#0 304437951#0-AddedOffRampEdge 304437951#1 304437960 304437978 137166951 304404987 304404987-AddedOffRampEdge 304404963 1204885514 304404968 304404976#0 581552358 1209506568#3 319335922 309763747 4271843 319335924 1204643379 99630367 39339832 1204643383 903892978 1204643387 luzern_exit,44.927307286146906
160,197,-771973939#2 -730987345 -233740631#2 -233740632#1 -1192044922 -136646987#1 -136646985 -136646983#4 -136646983#0 -184915794#2 -184915794#0 -39574493#3 -39574492 -619876729#3 -554703504#1 -554703502 E7 -184904895 -35164919#2 -1355624955#4 -1355624955#1 -1280026025 -35192918 93293334 93293343#8 335329132 335329133 -24765232 -24765230#0 -26825644 -35192917 -1194954759 -619870904 -1194954755 -1194954753 -1194954747#1 4212603#5 -268051640#2 -34077043#2 -34077046#3 -1194954739 -883000239#4 E1 -1194474097#3 -1194474097#0 -109543871 wassen_exit -231634585#3 -1267880154#0 -74761697 -26825654#0 -1241895949 -26825653#1 -105723923#2 -372395820#4 -231634584#1,26.151475749531247
160,197,-771973939#2 -730987345 -233740631#2 -233740632#1 -1192044922 -136646987#1 -136646985 -136646983#4 -136646983#0 -184915794#2 -184915794#0 -39574493#3 -39574492 -619876729#3 -554703504#1 -554703502 E7 -184904895 -35164919#2 -1355624955#4 -1355624955#1 -1280026025 -35192918 93293334 93293343#8 335329132 335329133 -24765232 -24765230#0 -26825644 -35192917 -1194954759 -619870904 -1194954755 -1194954753 -1194954747#1 4212603#5 -268051640#2 -34077043#2 -34077046#3 -1194954739 -883000239#4 E1 -1194474097#3 -1194474097#0 -109543871 wassen_exit -231634585#3 -1267880154#0 -74761697 -26825654#0 -1241895949 -26825653#1 -105723923#2 -372395820#4 -231634584#1,26.151475749531247
161,161,-495509369#1 -139960776#0 -495509368#0 -1179840015 -1023263162#1 -110493360#8 -110493360#6 -110493360#4 -1243554241#1 -4214424#2 -110493362#0 -40153586 -40153585 -139960779#2 -1175379985#0 -1175379984 -27122977#8 -27122977#4 -27122977#2 4334011#1 4334011#2 -184901801#1 -184901800 496300699#2 496300699#3 -1213439396 -27665110#4 -27665110#1 -192681915#1 -4334004#4 altdorf_exit -495532715#14 -495532715#2 4306201#0 4306199#0 647491744#0 4306197#1 184901480#1,4.670779825316434
162,162,175771449#1 35192916#0 184919614 446397844 265803670#0 1207509565 446397842 1204306714 184903367 939461794#0 495512239 939461796#0 939461796#1 24210993#0 446473442#1 34077096 1250499162#1 27366356#0 -495532715#2 4306201#0 4306199#0 647491744#0 4306197#1 184901480#1 -258918251#1,5.442958637341265
165,163,486406647#4 seefeld_entry 1265706582 1177096612 24356947 24356948 981333088#0 981333088#3 26195249#0 27665201#0 28830807#0 496298784#0 27120166#0 27120166#8 -4306199#4 -4306200#9 495532715#0 495532715#3 altdorf_entry 4334004#1 1057663492#0 27665110#0 27665110#2 27665110#5 496300699#0 496300699#1 345246838 184901801#0,3.984114760921106
165,164,486406647#4 seefeld_entry 1265706582 1177096612 24356947 24356948 981333088#0 981333088#3 26195249#0 27665201#0 28830807#0 496298784#0 974810233#1 446471813#0 446471813#4 1320061329#3 974810234#0 34077097#1 34077097#2 34077097#4 34077097#5,2.916231581731504
165,165,486406647#4 seefeld_entry 1265706582 1177096612 24356947 24356948 -24356945#1 -304428914#2 -304428914#1 -27665246#1 -346182028#1 -346182028#0 346180018#0 346180017 43154492 304405012 304405009 -304405005 -28830924 137166963#1 137166963#2 137166963#3 -1177928068 -137261949#0 -1154864514 -1154864513 -1177928069,3.4642868395272695
182,182,180374196#1 1290745222 372395819#0 105723923#3 1241895949 26825654#0 26825654#1 1241895950 231634585#0 wassen_entry -33521940#6 -477570853#1 477570856#1 477570856#2 1184531523 wassen_einfahrt_1 26245639-AddedOnRampEdge 26245639 33521942 304451621 371954052 1189211360 371956321 31269881#0 304451628#0 304451626 304451630 304476717 304476718#0 4214708,11.101050148956428
182,182,180374196#1 1290745222 372395819#0 105723923#3 1241895949 26825654#0 26825654#1 1241895950 231634585#0 wassen_entry 109543871 1194954728 1194474097#1 1158670165#0 883000239#1 1194954738 34077046#0 34077044 268051640#0 4212603#1 goeschenen_einfahrt 4212611 1316288014 33521930 304476604#0 1146129980 304476717 304476718#0 4214708,11.544211014246077
182,184,180374196#1 1290745222 372395819#0 105723923#3 1241895949 26825654#0 26825654#1 1241895950 231634585#0 wassen_entry -33521940#6 -477570853#1 477570856#1 477570856#2 1184531523 1184531524#1 -477571859 477571862#0 1239461753 477571875 1239461754 304451624 33527190#0 52907513#0 40653036#1 136646884 304443818 304443817 52907514 34077075#1 1255326319 34077077#1 304439899 304439901 304439900 1282201319 304439898 1282200037 304437963 304437983 304437974 304437951#0 304437951#0-AddedOffRampEdge 304437951#1 304437960 304437978 137166951 304404987 304404987-AddedOffRampEdge 298292686#0 298292686#1 1184058091 258918300 298293210 291765005 304405012 304405009 -304405005 -28830924 137166963#1 137166963#2 4275898 982048017 982048015 40453606#0 1268628417 4316551 43197358 171962377#0 1177966477 982048012 -4316554 axenstrasse_exit,26.771169489322208
182,184,180374196#1 1290745222 372395819#0 105723923#3 1241895949 26825654#0 26825654#1 1241895950 231634585#0 wassen_entry -33521940#6 -477570853#1 477570856#1 477570856#2 1184531523 1184531524#1 -477571859 477571862#0 1239461753 477571875 1239461754 304451624 33527190#0 52907513#0 40653036#1 136646884 304443818 304443817 52907514 34077075#1 1255326319 34077077#1 304439899 304439901 304439900 1282201319 304439898 1282200037 304437963 304437983 304437974 304437951#0 304437951#0-AddedOffRampEdge 304437951#1 304437960 304437978 137166951 304404987 304404987-AddedOffRampEdge 298292686#0 298292686#1 1184058091 258918300 298293210 291765005 304405012 304405009 -304405005 -28830924 137166963#1 137166963#2 4275898 982048017 982048015 40453606#0 1268628417 4316551 43197358 171962377#0 1177966477 982048012 -4316554 axenstrasse_exit,26.771169489322208
182,184,180374196#1 1290745222 372395819#0 105723923#3 1241895949 26825654#0 26825654#1 1241895950 231634585#0 wassen_entry -33521940#6 -477570853#1 477570856#1 477570856#2 1184531523 1184531524#1 -477571859 477571862#0 1239461753 477571875 1239461754 304451624 33527190#0 52907513#0 40653036#1 136646884 304443818 304443817 52907514 34077075#1 1255326319 34077077#1 304439899 304439901 304439900 1282201319 304439898 1282200037 304437963 304437983 304437974 304437951#0 304437951#0-AddedOffRampEdge 304437951#1 304437960 304437978 137166951 304404987 304404987-AddedOffRampEdge 298292686#0 298292686#1 1184058091 258918300 298293210 291765005 304405012 304405009 -304405005 -28830924 137166963#1 137166963#2 4275898 982048017 982048015 40453606#0 1268628417 4316551 43197358 171962377#0 1177966477 982048012 -4316554 axenstrasse_exit,26.771169489322208
182,187,180374196#1 1290745222 372395819#0 105723923#3 1241895949 26825654#0 26825654#1 1241895950 231634585#0 wassen_entry 109543871 1194954728 1194474097#1 1158670165#0 883000239#1 1194954738 34077046#0 34077044 268051640#0 4212603#1 4212603#2 4212603#3 4212603#4 1194954747#0 1194954753 26825652#0 1194954756 1194954759 35192917 1194954761 -711517860 24765230#1 -335329133 1243611183 93293343#2 93293343#3 93293343#4 39492748 -51862993 -302189132#1 -302189132#0 -26824393 -1125292400 -22720752#3 -1125292399 -22724226#1 70573579 1195038724 1022910646 1125292398 47999383 1125292387 356366086 1243611190#1 30657188#3 1243611191 1125292389#0 1125292390#0 1125292390#1 184913667,19.4545707115505
182,187,180374196#1 1290745222 372395819#0 105723923#3 1241895949 26825654#0 26825654#1 1241895950 231634585#0 wassen_entry 109543871 1194954728 1194474097#1 1158670165#0 883000239#1 1194954738 34077046#0 34077044 268051640#0 4212603#1 4212603#2 4212603#3 4212603#4 1194954747#0 1194954753 26825652#0 1194954756 1194954759 35192917 1194954761 -711517860 24765230#1 -335329133 1243611183 93293343#2 93293343#3 93293343#4 39492748 -51862993 -302189132#1 -302189132#0 -26824393 -1125292400 -22720752#3 -1125292399 -22724226#1 70573579 1195038724 1022910646 1125292398 47999383 1125292387 356366086 1243611190#1 30657188#3 1243611191 1125292389#0 1125292390#0 1125292390#1 184913667,19.4545707115505
182,188,180374196#1 1290745222 372395819#0 105723923#3 1241895949 26825654#0 26825654#1 1241895950 231634585#0 wassen_entry 109543871 1194954728 1194474097#1 1158670165#0 883000239#1 1194954738 34077046#0 34077044 268051640#0 4212603#1 4212603#2 4212603#3 4212603#4 1194954747#0 1194954753 26825652#0 1194954756 1194954759 35192917 1194954761 -711517860 24765230#1 -335329133 1243611183 93293343#2 93293343#3 93293343#4 39492748 -51862993 -302189132#1 -302189132#0 -26824393 -1125292400 -22720752#3 -1125292399 -22724226#1 70573579 1195038724 1022910646 1125292398 47999383 1125292387 356366086 1243611190#1 30657188#3 30657188#4 1243611192 22722567#0 184913169#2,17.84075100884589
182,188,180374196#1 1290745222 372395819#0 105723923#3 1241895949 26825654#0 26825654#1 1241895950 231634585#0 wassen_entry 109543871 1194954728 1194474097#1 1158670165#0 883000239#1 1194954738 34077046#0 34077044 268051640#0 4212603#1 4212603#2 4212603#3 4212603#4 1194954747#0 1194954753 26825652#0 1194954756 1194954759 35192917 1194954761 -711517860 24765230#1 -335329133 1243611183 93293343#2 93293343#3 93293343#4 39492748 -51862993 -302189132#1 -302189132#0 -26824393 -1125292400 -22720752#3 -1125292399 -22724226#1 70573579 1195038724 1022910646 1125292398 47999383 1125292387 356366086 1243611190#1 30657188#3 30657188#4 1243611192 22722567#0 184913169#2,17.84075100884589
182,191,180374196#1 1290745222 372395819#0 105723923#3 1241895949 26825654#0 26825654#1 1241895950 231634585#0 wassen_entry -33521940#6 -477570853#1 477570856#1 477570856#2 1184531523 1184531524#1 -477571859 477571862#0 1239461753 477571875 1239461754 304451624 33527190#0 52907513#0 40653036#1 136646884 304443818 304443817 52907514 34077075#1 1255326319 34077077#1 304439899 304439901 304439900 1282201319 304439898 1282200037 304437963 40533577 378596812 -43199799 -500049929#1 -1249503597 988527784 500049928#1 500049926#5 500049926#6 500049926#0 537680526 -645643600 -537680528 -1227355864 -382397062 -382397061 1227355866 175771446#3 1227355875 -495509369#1 -139960776#0 -495509368#0 -1179840015 -1023263162#1 -110493360#8 -110493360#6 -110493360#4 schattdorf_exit 27744610#7 27744610#8 27744610#9 27744610#10 27744610#12 27744610#13 27665800#0 32860709#1 1361705097#0 32911345#0 32881545 32881546#0 33446623#0 33446623#4 1206557145#0 33446633#0 burglen_exit 686911533#10 686911533#11 686911533#12 686911533#13 686911533#14 686911533#16 39189078#0 975786587#0 1225169384#0 184919234 1221064457#0 975786591#0 975786592 1228711737,33.06293866979387
182,191,180374196#1 1290745222 372395819#0 105723923#3 1241895949 26825654#0 26825654#1 1241895950 231634585#0 wassen_entry -33521940#6 -477570853#1 477570856#1 477570856#2 1184531523 1184531524#1 -477571859 477571862#0 1239461753 477571875 1239461754 304451624 33527190#0 52907513#0 40653036#1 136646884 304443818 304443817 52907514 34077075#1 1255326319 34077077#1 304439899 304439901 304439900 1282201319 304439898 1282200037 304437963 40533577 378596812 -43199799 -500049929#1 -1249503597 988527784 500049928#1 500049926#5 500049926#6 500049926#0 537680526 -645643600 -537680528 -1227355864 -382397062 -382397061 1227355866 175771446#3 1227355875 -495509369#1 -139960776#0 -495509368#0 -1179840015 -1023263162#1 -110493360#8 -110493360#6 -110493360#4 schattdorf_exit 27744610#7 27744610#8 27744610#9 27744610#10 27744610#12 27744610#13 27665800#0 32860709#1 1361705097#0 32911345#0 32881545 32881546#0 33446623#0 33446623#4 1206557145#0 33446633#0 burglen_exit 686911533#10 686911533#11 686911533#12 686911533#13 686911533#14 686911533#16 39189078#0 975786587#0 1225169384#0 184919234 1221064457#0 975786591#0 975786592 1228711737,33.06293866979387
182,191,180374196#1 1290745222 372395819#0 105723923#3 1241895949 26825654#0 26825654#1 1241895950 231634585#0 wassen_entry -33521940#6 -477570853#1 477570856#1 477570856#2 1184531523 1184531524#1 -477571859 477571862#0 1239461753 477571875 1239461754 304451624 33527190#0 52907513#0 40653036#1 136646884 304443818 304443817 52907514 34077075#1 1255326319 34077077#1 304439899 304439901 304439900 1282201319 304439898 1282200037 304437963 40533577 378596812 -43199799 -500049929#1 -1249503597 988527784 500049928#1 500049926#5 500049926#6 500049926#0 537680526 -645643600 -537680528 -1227355864 -382397062 -382397061 1227355866 175771446#3 1227355875 -495509369#1 -139960776#0 -495509368#0 -1179840015 -975788276#1 -27743086#3 1246000045 1246004176#0 schattdorf_exit 27744610#7 27744610#8 27744610#9 27744610#10 27744610#12 27744610#13 27665800#0 32860709#1 1361705097#0 32911345#0 32881545 32881546#0 33446623#0 33446623#4 1206557145#0 33446633#0 burglen_exit 686911533#10 686911533#11 686911533#12 686911533#13 686911533#14 686911533#16 39189078#0 975786587#0 1225169384#0 184919234 1221064457#0 975786591#0 975786592 1228711737,34.01681158131668
182,194,180374196#1 1290745222 372395819#0 105723923#3 1241895949 26825654#0 26825654#1 1241895950 231634585#0 wassen_entry -33521940#6 -477570853#1 477570856#1 477570856#2 1184531523 1184531524#1 -477571859 477571862#0 1239461753 477571875 1239461754 304451624 33527190#0 52907513#0 40653036#1 136646884 304443818 304443817 52907514 34077075#1 1255326319 34077077#1 304439899 304439901 304439900 1282201319 304439898 1282200037 304437963 304437983 304437974 304437951#0 304437951#0-AddedOffRampEdge 304437951#1 304437960 304437978 137166951 304404987 304404987-AddedOffRampEdge 304404963 1204885514 304404968 304404976#0 581552358 1209506568#3 319335922 309763747 4271843 319335924 1204643379 99630367 39339832 1204643383 903892978 1204643387 luzern_exit,32.43906922009697
182,194,180374196#1 1290745222 372395819#0 105723923#3 1241895949 26825654#0 26825654#1 1241895950 231634585#0 wassen_entry -33521940#6 -477570853#1 477570856#1 477570856#2 1184531523 1184531524#1 -477571859 477571862#0 1239461753 477571875 1239461754 304451624 33527190#0 52907513#0 40653036#1 136646884 304443818 304443817 52907514 34077075#1 1255326319 34077077#1 304439899 304439901 304439900 1282201319 304439898 1282200037 304437963 304437983 304437974 304437951#0 304437951#0-AddedOffRampEdge 304437951#1 304437960 304437978 137166951 304404987 304404987-AddedOffRampEdge 304404963 1204885514 304404968 304404976#0 581552358 1209506568#3 319335922 309763747 4271843 319335924 1204643379 99630367 39339832 1204643383 903892978 1204643387 luzern_exit,32.43906922009697
182,194,180374196#1 1290745222 372395819#0 105723923#3 1241895949 26825654#0 26825654#1 1241895950 231634585#0 wassen_entry -33521940#6 -477570853#1 477570856#1 477570856#2 1184531523 1184531524#1 -477571859 477571862#0 1239461753 477571875 1239461754 304451624 33527190#0 52907513#0 40653036#1 136646884 304443818 304443817 52907514 34077075#1 1255326319 34077077#1 304439899 304439901 304439900 1282201319 304439898 1282200037 304437963 304437983 304437974 304437951#0 304437951#0-AddedOffRampEdge 304437951#1 304437960 304437978 137166951 304404987 304404987-AddedOffRampEdge 304404963 1204885514 304404968 304404976#0 581552358 1209506568#3 319335922 309763747 4271843 319335924 1204643379 99630367 39339832 1204643383 903892978 1204643387 luzern_exit,32.43906922009697
182,195,180374196#1 1290745222 372395819#0 105723923#3 1241895949 26825654#0 26825654#1 1241895950 231634585#0 wassen_entry 109543871 1194954728 1194474097#1 1158670165#0 883000239#1 1194954738 34077046#0 34077044 268051640#0 4212603#1 4212603#2 4212603#3 4212603#4 1194954747#0 1194954753 26825652#0 1194954756 1194954759 35192917 1194954761 -711517860 24765230#1 -335329133 1243611183 93293343#2 93293343#3 93293343#4 93293343#5 93293343#6 1282534770 35192918 1280026025 70573572 1355624955#2 35164919#0 184904894#0 E6 E5 128803936 554703504#0 48038772 39574492 39574493#0 136646982 184915794#1 184915794#3 136646983#1 136646985 136646987#0 136646987#2 316146376 233740631#0 136646894 268749757,27.877536311016826
182,195,180374196#1 1290745222 372395819#0 105723923#3 1241895949 26825654#0 26825654#1 1241895950 231634585#0 wassen_entry 109543871 1194954728 1194474097#1 1158670165#0 883000239#1 1194954738 34077046#0 34077044 268051640#0 4212603#1 4212603#2 4212603#3 4212603#4 1194954747#0 1194954753 26825652#0 1194954756 1194954759 35192917 1194954761 -711517860 24765230#1 -335329133 1243611183 93293343#2 93293343#3 93293343#4 93293343#5 93293343#6 1282534770 35192918 1280026025 70573572 1355624955#2 35164919#0 184904894#0 E6 E5 128803936 554703504#0 48038772 39574492 39574493#0 136646982 184915794#1 184915794#3 136646983#1 136646985 136646987#0 136646987#2 316146376 233740631#0 136646894 268749757,27.877536311016826
197,184,-49124512 27772290 1246133439 1346966489 304476603 1246133442 372097229 304451629 304451625 1239461754 304451624 33527190#0 52907513#0 40653036#1 136646884 304443818 304443817 52907514 34077075#1 1255326319 34077077#1 304439899 304439901 304439900 1282201319 304439898 1282200037 304437963 304437983 304437974 304437951#0 304437951#0-AddedOffRampEdge 304437951#1 304437960 304437978 137166951 304404987 304404987-AddedOffRampEdge 298292686#0 298292686#1 1184058091 258918300 298293210 291765005 304405012 304405009 -304405005 -28830924 137166963#1 137166963#2 4275898 982048017 982048015 40453606#0 1268628417 4316551 43197358 171962377#0 1177966477 982048012 -4316554 axenstrasse_exit,28.769299896315385
197,184,-49124512 27772290 1246133439 1346966489 304476603 1246133442 372097229 304451629 304451625 1239461754 304451624 33527190#0 52907513#0 40653036#1 136646884 304443818 304443817 52907514 34077075#1 1255326319 34077077#1 304439899 304439901 304439900 1282201319 304439898 1282200037 304437963 304437983 304437974 304437951#0 304437951#0-AddedOffRampEdge 304437951#1 304437960 304437978 137166951 304404987 304404987-AddedOffRampEdge 298292686#0 298292686#1 1184058091 258918300 298293210 291765005 304405012 304405009 -304405005 -28830924 137166963#1 137166963#2 4275898 982048017 982048015 40453606#0 1268628417 4316551 43197358 171962377#0 1177966477 982048012 -4316554 axenstrasse_exit,28.769299896315385
197,185,-49124512 27772290 1246133439 1346966489 304476603 1246133442 372097229 304451629 304451625 1239461754 304451624 33527190#0 52907513#0 40653036#1 136646884 304443818 304443817 52907514 34077075#1 1255326319 34077077#1 304439899 304439901 304439900 1282201319 304439898 1282200037 304437963 304437983 304437974 304437951#0 304437951#0-AddedOffRampEdge 304437951#1 304437960 304437978 137166951 304404987 304404987-AddedOffRampEdge 298292686#0 298292686#1 1184058091 258918300 298293210 25690551 987192104 -346180017 E0 309763748 346182028#0 346182028#1 1317042217 304428914#0 304428914#2 24356945#0 981333088#0 981333088#3 26195249#0 27665201#0 28830807#0 496298784#0 27120166#0 27120166#8 647491744#0 4306197#1 184901480#1 -258918251#1 -258918254#5 -258918254#2 -258918252,28.11760888395514
197,186,-49124512 27772290 1246133439 1346966489 304476603 1246133442 372097229 304451629 304451625 1239461754 304451624 33527190#0 52907513#0 40653036#1 136646884 304443818 304443817 52907514 34077075#1 1255326319 34077077#1 304439899 304439901 304439900 1282201319 304439898 1282200037 304437963 304437983 304437974 304437951#0 304437951#0-AddedOffRampEdge 304437951#1 304437960 304437978 137166951 304404987 304404987-AddedOffRampEdge 304404963 1204885514 304404968 304404976#0 581552358 1209506568#3 319335922 39472090 39472250#0 39472250#1,32.8595695382311
197,187,-49124512 27772290 1246133439 1346966489 304476603 1246133442 372097229 304451629 304451625 1239461754 304451624 33527190#0 52907513#0 40653036#1 136646884 304443818 304443817 52907514 34077075#1 1255326319 34077077#1 304439899 304439901 304439900 1282201319 304439898 1282200037 304437963 40533577 378596812 -304437986 -304437988 1209159864 304437957 304437980 371954044 371643232 304443811 304443816 304443813 304443810 1081642035 1194467327 304443809 304443808 304443814 304443815#0 304443815#1 371643240#0 184912169 304449280 304449282 1194474086 1194474088 683885955 34077048 34077049 371954051 304451627 33521942 304451621 371954052 1189211360 371956321 31269881#0 43346331#0 1316288013 304476606 4212603#3 4212603#4 1194954747#0 1194954753 26825652#0 1194954756 1194954759 35192917 1194954761 -711517860 24765230#1 -335329133 1243611183 93293343#2 93293343#3 93293343#4 39492748 -51862993 -302189132#1 -302189132#0 -26824393 -1125292400 -22720752#3 -1125292399 -22724226#1 70573579 1195038724 1022910646 1125292398 47999383 1125292387 356366086 1243611190#1 30657188#3 1243611191 1125292389#0 1125292390#0 1125292390#1 184913667,42.660805496916964
197,188,-49124512 27772290 1246133439 1346966489 304476603 1246133442 372097229 304451629 304451625 1239461754 304451624 33527190#0 52907513#0 40653036#1 136646884 304443818 304443817 52907514 34077075#1 1255326319 34077077#1 304439899 304439901 304439900 1282201319 304439898 1282200037 304437963 40533577 378596812 -304437986 -304437988 1209159864 304437957 304437980 371954044 371643232 304443811 304443816 304443813 304443810 1081642035 1194467327 304443809 304443808 304443814 304443815#0 304443815#1 371643240#0 184912169 304449280 304449282 1194474086 1194474088 683885955 34077048 34077049 371954051 304451627 33521942 304451621 371954052 1189211360 371956321 31269881#0 43346331#0 1316288013 304476606 4212603#3 4212603#4 1194954747#0 1194954753 26825652#0 1194954756 1194954759 35192917 1194954761 -711517860 24765230#1 -335329133 1243611183 93293343#2 93293343#3 93293343#4 39492748 -51862993 -302189132#1 -302189132#0 -26824393 -1125292400 -22720752#3 -1125292399 -22724226#1 70573579 1195038724 1022910646 1125292398 47999383 1125292387 356366086 1243611190#1 30657188#3 30657188#4 1243611192 22722567#0 184913169#2,41.046985794212354
197,191,-49124512 27772290 1246133439 1346966489 304476603 1246133442 372097229 304451629 304451625 1239461754 304451624 33527190#0 52907513#0 40653036#1 136646884 304443818 304443817 52907514 34077075#1 1255326319 34077077#1 304439899 304439901 304439900 1282201319 304439898 1282200037 304437963 40533577 378596812 -43199799 -500049929#1 -1249503597 988527784 500049928#1 500049926#5 500049926#6 500049926#0 537680526 -645643600 -537680528 -1227355864 -382397062 -382397061 1227355866 175771446#3 1227355875 -495509369#1 -139960776#0 -495509368#0 -1179840015 -1023263162#1 -110493360#8 -110493360#6 -110493360#4 schattdorf_exit 27744610#7 27744610#8 27744610#9 27744610#10 27744610#12 27744610#13 27665800#0 32860709#1 1361705097#0 32911345#0 32881545 32881546#0 33446623#0 33446623#4 1206557145#0 33446633#0 burglen_exit 686911533#10 686911533#11 686911533#12 686911533#13 686911533#14 686911533#16 39189078#0 975786587#0 1225169384#0 184919234 1221064457#0 975786591#0 975786592 1228711737,35.06106907678705
197,191,-49124512 27772290 1246133439 1346966489 304476603 1246133442 372097229 304451629 304451625 1239461754 304451624 33527190#0 52907513#0 40653036#1 136646884 304443818 304443817 52907514 34077075#1 1255326319 34077077#1 304439899 304439901 304439900 1282201319 304439898 1282200037 304437963 40533577 378596812 -43199799 -500049929#1 -1249503597 988527784 500049928#1 500049926#5 500049926#6 500049926#0 537680526 -645643600 -537680528 -1227355864 -382397062 -382397061 1227355866 175771446#3 1227355875 -495509369#1 -139960776#0 -495509368#0 -1179840015 -1023263162#1 -110493360#8 -110493360#6 -110493360#4 schattdorf_exit 27744610#7 27744610#8 27744610#9 27744610#10 27744610#12 27744610#13 27665800#0 32860709#1 1361705097#0 32911345#0 32881545 32881546#0 33446623#0 33446623#4 1206557145#0 33446633#0 burglen_exit 686911533#10 686911533#11 686911533#12 686911533#13 686911533#14 686911533#16 39189078#0 975786587#0 1225169384#0 184919234 1221064457#0 975786591#0 975786592 1228711737,35.06106907678705
